district,districtID,year,ntl
Bengkulu Utara,1703,2013,0.006777420648935069
Kaur,1704,2013,0.006202220078575826
Seluma,1705,2013,5.580234909123019E-4
Mukomuko,1706,2013,0.007046373166758864
Lebong,1707,2013,0.008539785153483394
Kepahiang,1708,2013,0.044866794398896
Bengkulu Tengah,1709,2013,0.014105436949769852
Kota Bengkulu,1771,2013,2.002468605751245
Lampung Barat,1801,2013,0.012969881231405106
Tanggamus,1802,2013,0.05384512268520446
Lampung Selatan,1803,2013,0.5133466646744757
Lampung Timur,1804,2013,0.13041681534288846
Lampung Tengah,1805,2013,0.21536931761893685
Lampung Utara,1806,2013,0.09710936786944616
Way Kanan,1807,2013,0.025718218207140778
Tulangbawang,1808,2013,0.11348820551531898
Pesawaran,1809,2013,0.26975507313970637
Pringsewu,1810,2013,0.2877311357133327
Mesuji,1811,2013,0.025386181280540907
Tulang Bawang Barat,1812,2013,0.08471238950407008
Pesisir Barat,1813,2013,0.0012916615768500952
Kota Bandar Lampung,1871,2013,8.487343617111494
Kota Metro,1872,2013,3.320017955827465
Bangka,1901,2013,0.08912743089143398
Belitung,1902,2013,0.09356446274681932
Bangka Barat,1903,2013,0.03549379741059608
Bangka Tengah,1904,2013,0.08540549239431652
Bangka Selatan,1905,2013,0.029745984025873962
Belitung Timur,1906,2013,0.047786410049928583
Kota Pangkal Pinang,1971,2013,3.0879136962175635
Karimun,2101,2013,0.683438491665628
Bintan,2102,2013,0.2755792957868392
Natuna,2103,2013,0.01522329870876472
Lingga,2104,2013,0.02148522961461827
Kepulauan Anambas,2105,2013,0.05515394722196864
Kota Batam,2171,2013,4.133669240099338
Kota Tanjung Pinang,2172,2013,3.0373510469014855
Kepulauan Seribu,3101,2013,1.4716225703599042
Kota Jakarta Selatan,3171,2013,26.077860422791595
Kota Jakarta Timur,3172,2013,20.13176959618187
Kota Jakarta Pusat,3173,2013,43.760959201492184
Kota Jakarta Barat,3174,2013,25.985326075037815
Kota Jakarta Utara,3175,2013,27.870484415901448
Bogor,3201,2013,1.6933447707891436
Sukabumi,3202,2013,0.23424650883337012
Cianjur,3203,2013,0.27703696601467415
Bandung,3204,2013,1.3346572642197398
Garut,3205,2013,0.3149573115964755
Tasikmalaya,3206,2013,0.24603992910797468
Ciamis,3207,2013,0.2808341308632146
Kuningan,3208,2013,0.5501552657653589
Cirebon,3209,2013,1.7615495216985664
Majalengka,3210,2013,0.5926542503408415
Sumedang,3211,2013,0.5489126420557211
Indramayu,3212,2013,2.7784214049565708
Subang,3213,2013,0.7902692501578293
Purwakarta,3214,2013,1.1554642893089815
Karawang,3215,2013,2.0195211755654014
Bekasi,3216,2013,7.128341214798943
Bandung Barat,3217,2013,0.9508991051204042
Pangandaran,3218,2013,0.08101566844065054
Kota Bogor,3271,2013,8.461432438183373
Kota Sukabumi,3272,2013,3.8861123571606533
Kota Bandung,3273,2013,13.976626427037203
Kota Cirebon,3274,2013,9.868123508095962
Kota Bekasi,3275,2013,14.440244636361784
Kota Depok,3276,2013,9.800928833194684
Kota Cimahi,3277,2013,10.177018086662116
Kota Tasikmalaya,3278,2013,3.6412581264347827
Kota Banjar,3279,2013,1.2137258619823157
Cilacap,3301,2013,0.6159798775558926
Banyumas,3302,2013,0.83421311816816
Purbalingga,3303,2013,0.381229569285906
Banjarnegara,3304,2013,0.24606475025544902
Kebumen,3305,2013,0.32112166009423365
Purworejo,3306,2013,0.26309399013352885
Wonosobo,3307,2013,0.23791615516812573
Magelang,3308,2013,0.4614692606996865
Boyolali,3309,2013,0.8504706788909251
Klaten,3310,2013,1.7520804642914236
Sukoharjo,3311,2013,2.045658078928566
Wonogiri,3312,2013,0.19315238566868084
Karanganyar,3313,2013,0.9556981027323395
Sragen,3314,2013,0.9103513156493923
Grobogan,3315,2013,0.3917757287236968
Blora,3316,2013,0.2522415423430038
Rembang,3317,2013,0.4989722708568914
Pati,3318,2013,0.76121774549217
Kudus,3319,2013,2.173149326403111
Jepara,3320,2013,0.9991086931946587
Demak,3321,2013,1.1478122588601638
Semarang,3322,2013,0.9160046237632541
Temanggung,3323,2013,0.3670354896939248
Kendal,3324,2013,0.8438635801920176
Batang,3325,2013,0.5870988005260885
Pekalongan,3326,2013,0.6736559590743065
Pemalang,3327,2013,0.60243266670494
Tegal,3328,2013,1.1558741639205177
Brebes,3329,2013,0.7226412657596532
Kota Magelang,3371,2013,6.657498878675428
Kota Surakarta,3372,2013,14.924099407926382
Kota Salatiga,3373,2013,4.685859849108692
Kota Semarang,3374,2013,8.136015329623985
Kota Pekalongan,3375,2013,6.036229114570402
Kota Tegal,3376,2013,9.324409734398609
Kulon Progo,3401,2013,0.3461179804265817
Bantul,3402,2013,1.7177734772780842
Gunung Kidul,3403,2013,0.2724478231733489
Sleman,3404,2013,2.5994251821466547
Kota Yogyakarta,3471,2013,18.697380602677267
Pacitan,3501,2013,0.13896739951349282
Ponorogo,3502,2013,0.34286855436283226
Trenggalek,3503,2013,0.15608676952215642
Tulungagung,3504,2013,0.63620766940531
Blitar,3505,2013,0.4372098833275076
Kediri,3506,2013,0.7747391267296905
Malang,3507,2013,0.7647333038898098
Lumajang,3508,2013,0.37697961583311806
Jember,3509,2013,0.7059522345381593
Banyuwangi,3510,2013,0.3757574306083001
Bondowoso,3511,2013,0.38152857417293007
Situbondo,3512,2013,0.3751407120973958
Probolinggo,3513,2013,0.885680669267287
Pasuruan,3514,2013,1.5019217888741807
Sidoarjo,3515,2013,6.6870375368417765
Mojokerto,3516,2013,1.7561340717118157
Jombang,3517,2013,1.1301103219068815
Nganjuk,3518,2013,0.5374272035717664
Madiun,3519,2013,0.49384153929999314
Magetan,3520,2013,0.6877876289371814
Ngawi,3521,2013,0.45060435337732285
Bojonegoro,3522,2013,0.8199391988536529
Tuban,3523,2013,1.6137508487873817
Lamongan,3524,2013,0.7415766801807762
Gresik,3525,2013,2.7761448209174167
Bangkalan,3526,2013,0.9258807807153308
Sampang,3527,2013,0.6764011894532209
Pamekasan,3528,2013,1.242944653895463
Sumenep,3529,2013,0.34444206299749947
Kota Kediri,3571,2013,4.738611371187585
Kota Blitar,3572,2013,4.841045199888848
Kota Malang,3573,2013,8.707198859796103
Kota Probolinggo,3574,2013,7.803093016710082
Kota Pasuruan,3575,2013,7.282292934703255
Kota Mojokerto,3576,2013,9.90355421571215
Kota Madiun,3577,2013,6.728979912958274
Kota Surabaya,3578,2013,23.165963173229663
Kota Batu,3579,2013,1.6654962223173397
Pandeglang,3601,2013,0.15148049418329002
Lebak,3602,2013,0.1238660243251682
Tangerang,3603,2013,4.624733319945261
Serang,3604,2013,1.1601440852865592
Kota Tangerang,3671,2013,16.647955920631986
Kota Cilegon,3672,2013,10.538588395835246
Kota Serang,3673,2013,2.833201522976296
Kota Tangerang Selatan,3674,2013,14.20672927347819
Jembrana,5101,2013,0.24593992864030753
Tabanan,5102,2013,0.4063340030737832
Badung,5103,2013,4.275416827766017
Gianyar,5104,2013,1.7283389845993213
Klungkung,5105,2013,0.5410588706811228
Bangli,5106,2013,0.20375368926621043
Karang Asem,5107,2013,0.2702928958253873
Buleleng,5108,2013,0.3109362860023777
Kota Denpasar,5171,2013,8.866043923683423
Lombok Barat,5201,2013,0.545403257370701
Lombok Tengah,5202,2013,0.37952520206184454
Lombok Timur,5203,2013,0.29048427389922066
Sumbawa,5204,2013,0.03843588808267975
Dompu,5205,2013,0.037512572273315996
Bima,5206,2013,0.027052466313030286
Sumbawa Barat,5207,2013,0.2869919258751016
Lombok Utara,5208,2013,0.07472526714032067
Kota Mataram,5271,2013,8.267610492614029
Kota Bima,5272,2013,0.47338133361543805
Sumba Barat,5301,2013,0.02939515765967268
Sumba Timur,5302,2013,0.00704292248190252
Kupang,5303,2013,0.020945961752128713
Timor Tengah Selatan,5304,2013,0.015482389823281057
Timor Tengah Utara,5305,2013,0.015419001196636696
Belu,5306,2013,0.05704784859800056
Alor,5307,2013,0.00922197764092888
Lembata,5308,2013,0.01997331235282688
Flores Timur,5309,2013,0.022502509247693647
Sikka,5310,2013,0.04274688606911085
Ende,5311,2013,0.032317883409739435
Ngada,5312,2013,0.01618622671157027
Manggarai,5313,2013,0.04128487491193831
Rote Ndao,5314,2013,0.014064622700571678
Manggarai Barat,5315,2013,0.010047882483240782
Sumba Tengah,5316,2013,0.0025574454824757575
Sumba Barat Daya,5317,2013,0.012576598192538898
Nagekeo,5318,2013,0.016402688363495614
Manggarai Timur,5319,2013,0.00519397285132038
Sabu Raijua,5320,2013,0.007917686976500814
Malaka,5321,2013,0.015221779210267546
Kota Kupang,5371,2013,2.0085775729068756
Sambas,6101,2013,0.006072915133477729
Bengkayang,6102,2013,0.0034761317167297545
Landak,6103,2013,-1.5884573726439674E-4
Pontianak,6104,2013,0.0018129068646662448
Sanggau,6105,2013,0.003965669891524602
Ketapang,6106,2013,0.013787458114735801
Sintang,6107,2013,3.1318237448151764E-4
Kapuas Hulu,6108,2013,-1.4483687713567822E-5
Sekadau,6109,2013,-1.6598323533215163E-4
Melawi,6110,2013,7.087452114443172E-4
Kayong Utara,6111,2013,2.926688112744537E-4
Kubu Raya,6112,2013,0.004504139860585699
Kota Pontianak,6171,2013,3.742151495726354
Kota Singkawang,6172,2013,0.021098752204181993
Kotawaringin Barat,6201,2013,0.04390859343389117
Kotawaringin Timur,6202,2013,0.026849920191063918
Kapuas,6203,2013,0.014127294320817203
Barito Selatan,6204,2013,0.01655775432124429
Barito Utara,6205,2013,0.01747264945271633
Sukamara,6206,2013,0.01615238999809074
Lamandau,6207,2013,0.005611154802055203
Seruyan,6208,2013,0.007816139434605716
Katingan,6209,2013,0.004131547029990187
Pulang Pisau,6210,2013,0.003024933369699126
Gunung Mas,6211,2013,0.0030952181176956673
Barito Timur,6212,2013,0.039743045422573606
Murung Raya,6213,2013,0.009385824380552722
Kota Palangka Raya,6271,2013,0.14361893234642323
Tanah Laut,6301,2013,0.15240132530244982
Kota Baru,6302,2013,0.060045376426321406
Banjar,6303,2013,0.09444588822250918
Barito Kuala,6304,2013,0.10903113613136216
Tapin,6305,2013,0.15084944961195781
Hulu Sungai Selatan,6306,2013,0.04205644847364775
Hulu Sungai Tengah,6307,2013,0.03452400785639674
Hulu Sungai Utara,6308,2013,0.05554403172934832
Tabalong,6309,2013,0.24932183342798403
Tanah Bumbu,6310,2013,0.1290073581504637
Balangan,6311,2013,0.10908090107128451
Kota Banjarmasin,6371,2013,10.055412860958414
Kota Banjar Baru,6372,2013,1.4307262188929901
Paser,6401,2013,0.07277390049197269
Kutai Barat,6402,2013,0.03240171262798035
Kutai Kartanegara,6403,2013,0.27509006936713304
Kutai Timur,6404,2013,0.05091021325257127
Berau,6405,2013,0.034010814069555674
Penajam Paser Utara,6409,2013,0.07140060124811523
Mahakam Hulu,6411,2013,3.992758055969437E-4
Kota Balikpapan,6471,2013,1.835645601410552
Kota Samarinda,6472,2013,1.8525628708763366
Kota Bontang,6474,2013,7.203441046073988
Malinau,6501,2013,0.0021113895751946775
Bulungan,6502,2013,0.018844226029360825
Tana Tidung,6503,2013,0.04005555096707134
Nunukan,6504,2013,0.03599442115450343
Kota Tarakan,6571,2013,1.221944722196015
Bolaang Mongondow,7101,2013,0.028231712309368162
Minahasa,7102,2013,0.24575850454108844
Kepulauan Sangihe,7103,2013,0.03534885713231277
Kepulauan Talaud,7104,2013,0.019867355584633716
Minahasa Selatan,7105,2013,0.05878636474827665
Minahasa Utara,7106,2013,0.25447330783093836
Bolaang Mongondow Utara,7107,2013,0.03189574241617579
Siau Tagulandang Biaro,7108,2013,0.07976579653327139
Minahasa Tenggara,7109,2013,0.06767039428699116
Bolaang Mongondow Selatan,7110,2013,0.013537504727311045
Bolaang Mongondow Timur,7111,2013,0.08126871145424885
Kota Manado,7171,2013,3.450943904453776
Kota Bitung,7172,2013,0.6614798887252862
Kota Tomohon,7173,2013,0.657824795403252
Kota Kotamobagu,7174,2013,1.5874054983284667
Banggai Kepulauan,7201,2013,0.00202460616487425
Banggai,7202,2013,0.01743718739764766
Morowali,7203,2013,0.018336710978539738
Poso,7204,2013,0.012039949047171566
Donggala,7205,2013,0.012326214629073186
ToliToli,7206,2013,0.01706474604999655
Buol,7207,2013,0.006548218359649598
Parigi Moutong,7208,2013,0.02139529644991487
Tojo UnaUna,7209,2013,0.005540034981995395
Sigi,7210,2013,0.02597808076731457
Banggai Laut,7211,2013,0.009479250222563358
Morowali Utara,7212,2013,7.613876886213742E-4
Kota Palu,7271,2013,1.2487087289864536
Kepulauan Selayar,7301,2013,0.009946288148408512
Bulukumba,7302,2013,0.11990848326465606
Bantaeng,7303,2013,0.09488240018068166
Jeneponto,7304,2013,0.32985339415939835
Takalar,7305,2013,0.2912055477740849
Gowa,7306,2013,0.4267588179057432
Sinjai,7307,2013,0.05171448942296028
Maros,7308,2013,0.3636756287911718
Pangkajene Dan Kepulauan,7309,2013,0.33200585302221014
Barru,7310,2013,0.07369592942167354
Bone,7311,2013,0.03417597317412519
Soppeng,7312,2013,0.03591846766041652
Wajo,7313,2013,0.047942787330585344
Sidenreng Rappang,7314,2013,0.05190954548690752
Pinrang,7315,2013,0.05627735585068745
Enrekang,7316,2013,0.010546171473887143
Luwu,7317,2013,0.005954880639903708
Tana Toraja,7318,2013,0.01553495630551944
Luwu Utara,7322,2013,7.695780281258651E-4
Luwu Timur,7325,2013,0.38438494614013946
Toraja Utara,7326,2013,0.016778039977167574
Kota Makassar,7371,2013,13.320834198200409
Kota Parepare,7372,2013,1.653000539946993
Kota Palopo,7373,2013,0.3185059351659538
Buton,7401,2013,0.006663346532079228
Muna,7402,2013,0.027084937762594092
Konawe,7403,2013,0.01362170576770884
Kolaka,7404,2013,0.05364115190322538
Konawe Selatan,7405,2013,0.027467095115677746
Bombana,7406,2013,0.006434108542267299
Wakatobi,7407,2013,0.04674754425439593
Kolaka Utara,7408,2013,0.004066690987962422
Buton Utara,7409,2013,0.0027436534170400336
Konawe Utara,7410,2013,0.007785606906527078
Kolaka Timur,7411,2013,0.001965139501183143
Konawe Kepulauan,7412,2013,0.00100782591553755
Muna Barat,7413,2013,0.002259443387300312
Buton Tengah,7414,2013,0.015693183599126033
Buton Selatan,7415,2013,0.006659237801710159
Kota Kendari,7471,2013,1.4448346713113962
Kota Baubau,7472,2013,0.4140742126069624
Boalemo,7501,2013,0.02259777575908069
Gorontalo,7502,2013,0.08291546257172158
Pohuwato,7503,2013,0.013955564530277534
Bone Bolango,7504,2013,0.04435310240539742
Gorontalo Utara,7505,2013,0.0162440353846578
Kota Gorontalo,7571,2013,3.2994697804263025
Majene,7601,2013,0.027907224753559966
Polewali Mandar,7602,2013,0.03441666003313539
Mamasa,7603,2013,0.0016882592130668184
Mamuju,7604,2013,0.012577882264295402
Mamuju Utara,7605,2013,0.0038908640006860844
Mamuju Tengah,7606,2013,3.7605779995319354E-4
Maluku Tenggara Barat,8101,2013,0.0047312897366497296
Maluku Tenggara,8102,2013,0.02264826142847624
Maluku Tengah,8103,2013,0.0057421346013021134
Buru,8104,2013,0.01098616317659877
Kepulauan Aru,8105,2013,0.0021600848714725487
Seram Bagian Barat,8106,2013,0.0031334076970911976
Seram Bagian Timur,8107,2013,0.015506942629218604
Maluku Barat Daya,8108,2013,0.0029729920043235665
Buru Selatan,8109,2013,2.4583243433583073E-4
Kota Ambon,8171,2013,0.8273604635399403
Kota Tual,8172,2013,0.1409080440881766
Halmahera Barat,8201,2013,0.00947468762703621
Halmahera Tengah,8202,2013,0.0111971449256273
Kepulauan Sula,8203,2013,0.0072853498175052284
Halmahera Selatan,8204,2013,0.008344148864066566
Halmahera Utara,8205,2013,0.056770668861599434
Halmahera Timur,8206,2013,0.01493072089093584
Pulau Morotai,8207,2013,0.004953785538595677
Pulau Taliabu,8208,2013,8.205036853731444E-4
Kota Ternate,8271,2013,0.8720619115743422
Kota Tidore Kepulauan,8272,2013,0.022086769526274818
Fakfak,9101,2013,3.219955884797696E-4
Kaimana,9102,2013,2.872604297208906E-4
Teluk Wondama,9103,2013,9.70930666919575E-5
Teluk Bintuni,9104,2013,0.011129646150666897
Manokwari,9105,2013,0.06061666451039359
Sorong Selatan,9106,2013,-1.469471409390897E-4
Sorong,9107,2013,0.09836314604980986
Raja Ampat,9108,2013,7.556677173986677E-4
Tambrauw,9109,2013,0.0
Maybrat,9110,2013,0.0
Manokwari Selatan,9111,2013,0.0
Pegunungan Arfak,9112,2013,0.0
Kota Sorong,9171,2013,0.6749172691201359
Merauke,9401,2013,0.0046298508217786135
Jayawijaya,9402,2013,0.010027941751131784
Jayapura,9403,2013,0.009230792000612066
Nabire,9404,2013,6.669585850855418E-4
Kepulauan Yapen,9408,2013,0.002320327429243437
Biak Numfor,9409,2013,0.032157707623592255
Paniai,9410,2013,9.603300122537641E-4
Puncak Jaya,9411,2013,0.0
Mimika,9412,2013,0.022680094944118594
Boven Digoel,9413,2013,4.338159222041467E-4
Mappi,9414,2013,3.7735801797341666E-5
Asmat,9415,2013,1.2647943028730899E-5
Yahukimo,9416,2013,0.0
Pegunungan Bintang,9417,2013,0.0
Tolikara,9418,2013,0.0
Sarmi,9419,2013,9.33676802576972E-5
Keerom,9420,2013,0.002736282290246574
Waropen,9426,2013,-1.4009958497782315E-6
Supiori,9427,2013,0.0013413068221869604
Mamberamo Raya,9428,2013,6.943113303036578E-5
Nduga *,9429,2013,0.0
Lanny Jaya,9430,2013,0.0
Mamberamo Tengah,9431,2013,0.0
Yalimo,9432,2013,0.0
Puncak,9433,2013,0.0
Dogiyai,9434,2013,0.0
Intan Jaya,9435,2013,0.0
Deiyai,9436,2013,0.0
Kota Jayapura,9471,2013,0.3044700870158641
Simeulue,1101,2014,0.012406117139772839
Aceh Singkil,1102,2014,0.05554945484454632
Aceh Selatan,1103,2014,0.00468558730836236
Aceh Tenggara,1104,2014,0.006820171736092378
Aceh Timur,1105,2014,0.03808152729095446
Aceh Tengah,1106,2014,0.01778295453535894
Aceh Barat,1107,2014,0.09734701995374069
Aceh Besar,1108,2014,0.2549008041278963
Pidie,1109,2014,0.035343900951068395
Bireuen,1110,2014,0.22738584963579986
Aceh Utara,1111,2014,0.21442176782157155
Aceh Barat Daya,1112,2014,0.031208897297956825
Gayo Lues,1113,2014,0.0036834941055394737
Aceh Tamiang,1114,2014,0.1798333831006973
Nagan Raya,1115,2014,0.025693716769259068
Aceh Jaya,1116,2014,0.02082218774988403
Bener Meriah,1117,2014,0.016440205246163683
Pidie Jaya,1118,2014,0.07377782268996914
Kota Banda Aceh,1171,2014,13.240304498431751
Kota Sabang,1172,2014,0.6042557066824156
Kota Langsa,1173,2014,0.8564404696134664
Kota Lhokseumawe,1174,2014,4.14069893986547
Kota Subulussalam,1175,2014,0.0453036853323816
Nias,1201,2014,1.9995456273622854E-4
Mandailing Natal,1202,2014,0.011784091079913791
Tapanuli Selatan,1203,2014,0.03873042526530551
Tapanuli Tengah,1204,2014,0.03759242509821023
Tapanuli Utara,1205,2014,0.01546082682221674
Toba Samosir,1206,2014,0.04515014179579971
Labuhan Batu,1207,2014,0.1349156207230028
Asahan,1208,2014,0.11758599475778657
Simalungun,1209,2014,0.05880689166106732
Dairi,1210,2014,0.03457900169545213
Karo,1211,2014,0.09185298869290774
Deli Serdang,1212,2014,1.4992646827958538
Langkat,1213,2014,0.12920887138931503
Nias Selatan,1214,2014,0.005042620147283017
Humbang Hasundutan,1215,2014,0.005541603027248926
Pakpak Bharat,1216,2014,0.007396816248088603
Samosir,1217,2014,0.011652990286270934
Serdang Bedagai,1218,2014,0.24606829471910444
Batu Bara,1219,2014,0.36259177764059053
Padang Lawas Utara,1220,2014,0.008440428590000413
Padang Lawas,1221,2014,0.007015513982852879
Labuhan Batu Selatan,1222,2014,0.039780600123990144
Labuhan Batu Utara,1223,2014,0.03257477147140965
Nias Utara,1224,2014,0.0
Nias Barat,1225,2014,0.0
Kota Sibolga,1271,2014,4.256805685359017
Kota Tanjung Balai,1272,2014,2.308853537798217
Kota Pematang Siantar,1273,2014,3.0053070461423443
Kota Tebing Tinggi,1274,2014,4.563007759796052
Kota Medan,1275,2014,17.645283160429415
Kota Binjai,1276,2014,3.7033900247431712
Kota Padangsidimpuan,1277,2014,0.5937723103583674
Kota Gunungsitoli,1278,2014,0.1127206440246687
Kepulauan Mentawai,1301,2014,0.0012551177887836446
Pesisir Selatan,1302,2014,0.013228736973655564
Solok,1303,2014,0.0201233876905827
Sijunjung,1304,2014,0.016663322580274115
Tanah Datar,1305,2014,0.05801250712448504
Padang Pariaman,1306,2014,0.0987206710851617
Agam,1307,2014,0.06668864797788095
Lima Puluh Kota,1308,2014,0.013278989032112621
Pasaman,1309,2014,0.0087986282801882
Solok Selatan,1310,2014,0.006694348067540561
Dharmasraya,1311,2014,0.020551821220579695
Pasaman Barat,1312,2014,0.015358807606773993
Kota Padang,1371,2014,1.7091942875971606
Kota Solok,1372,2014,2.2839233456302512
Kota Sawah Lunto,1373,2014,0.17040869002517772
Kota Padang Panjang,1374,2014,4.122552185306218
Kota Bukittinggi,1375,2014,6.027026639671741
Kota Payakumbuh,1376,2014,1.326753250130904
Kota Pariaman,1377,2014,2.222201255543627
Kuantan Singingi,1401,2014,0.019802664219522675
Indragiri Hulu,1402,2014,0.03409155639699117
Indragiri Hilir,1403,2014,0.017544533929958275
Pelalawan,1404,2014,0.04919673927440753
Siak,1405,2014,0.4666898735269148
Kampar,1406,2014,0.12943287078243387
Rokan Hulu,1407,2014,0.01771456769317546
Bengkalis,1408,2014,0.30098733859206594
Rokan Hilir,1409,2014,0.06499204036497978
Kepulauan Meranti,1410,2014,0.119339787581036
Kota Pekanbaru,1471,2014,5.152580481201378
Kota Dumai,1473,2014,0.6084384163972676
Kerinci,1501,2014,0.01770353431236597
Merangin,1502,2014,0.009875066286199876
Sarolangun,1503,2014,0.10992041330765483
Batang Hari,1504,2014,0.07740275998100435
Muaro Jambi,1505,2014,0.1845451558173196
Tanjung Jabung Timur,1506,2014,0.11563418157464016
Tanjung Jabung Barat,1507,2014,0.34239189026404077
Tebo,1508,2014,0.016755923806766927
Bungo,1509,2014,0.033571629647057434
Kota Jambi,1571,2014,6.469250174213171
Kota Sungai Penuh,1572,2014,0.33188809450496
